"","0378-3758","p","J. Statist. Plann. Inference","","|","Journal of Statistical Planning and Inference","",""
"","0256-422X","p","J. Statist. Res.","","|","Journal of Statistical Research","",""
"","","p","J. Sun Yatsen Univ.","","|","","","See Acta Sci. Natur. Univ. Sunyatseni"
"","0747-7171","p","J. Symbolic Comput.","","|","Journal of Symbolic Computation","",""
"","0022-4812","p","J. Symbolic Logic","","|","Journal of Symbolic Logic","",""
"","1527-5256","p","J. Symplectic Geom.","","|","The Journal of Symplectic Geometry","",""
"","1009-6124","p","J. Syst. Sci. Complex.","","|","Journal of Systems Science \& Complexity","",""
"","1000-0577","p","J. Systems Sci. Math. Sci.","","|","Journal of Systems Science and Mathematical Sciences. Xitong Kexue yu Shuxue","",""
"","0324-8313","p","J. Tech. Phys.","","|","Journal of Technical Physics","",""
"","0974-5428","p","J. Tensor Soc.","","|","Journal of the Tensor Society","",""
"","1246-7405","p","J. Theor. Nombres Bordeaux","","|","Journal de Theorie des Nombres de Bordeaux","",""
"","0861-6663","p","J. Theoret. Appl. Mech.","","|","Journal of Theoretical and Applied Mechanics","",""
"","0022-5193","p","J. Theoret. Biol.","","|","Journal of Theoretical Biology","",""
"","0894-9840","p","J. Theoret. Probab.","","|","Journal of Theoretical Probability","",""
"","0493-2137","p","J. Tianjin Univ.","","|","Journal of Tianjin University. Tianjin Daxue Xuebao","",""
"","0143-9782","p","J. Time Series Anal.","","|","Journal of Time Series Analysis","",""
"","1753-8416","p","J. Topol.","","|","Journal of Topology","",""
"","1793-5253","p","J. Topol. Anal.","","|","Journal of Topology and Analysis","",""
"","1000-0054","p","J. Tsinghua Univ.","","|","Journal of Tsinghua University. Science and Technology. Qinghua Daxue Xuebao. Ziran Kexue Ban","",""
"","1468-5248","p","J. Turbul.","","|","Journal of Turbulence","",""
"","","p","J. Univ. Electron. Sci. Tech. China","","|","","","See Dianzi Keji Daxue Xuebao"
"","0253-2778","p","J. Univ. Sci. Technol. China","","|","Journal of University of Science and Technology of China. Zhongguo Kexue Jishu Daxue Xuebao","",""
"","1077-5463","p","J. Vib. Control","","|","Journal of Vibration and Control","",""
"","1671-8836","p","J. Wuhan Univ. Natur. Sci. Ed.","","|","Journal of Wuhan University. Natural Science Edition. Wuhan Daxue Xuebao. Lixue Ban","","See also Wuhan Univ. J. Nat. Sci."
"","","p","J. Xi'an Jiaotong Univ.","","|","","","See Xi'an Jiaotong Daxue Xuebao"
"","","p","J. Xiamen Univ. Natur. Sci.","","|","","","See Xiamen Daxue Xuebao Ziran Kexue Ban"
"","0258-7971","p","J. Yunnan Univ. Nat. Sci.","","|","Journal of Yunnan University. Natural Sciences. Yunnan Daxue Xuebao. Ziran Kexue Ban","",""
"","1008-9497","p","J. Zhejiang Univ. Sci. Ed.","","|","Journal of Zhejiang University. Science Edition. Zhejiang Daxue Xuebao. Lixue Ban","",""
"","1671-6833","p","J. Zhengzhou Univ. Eng. Sci.","","|","Journal of Zhengzhou University. Engineering Science. Zhengzhou Daxue Xuebao. Gongxue Ban","",""
"","1671-6841","p","J. Zhengzhou Univ. Nat. Sci. Ed.","","|","Journal of Zhengzhou University. Natural Science Edition. Zhengzhou Daxue Xuebao. Lixue Ban","",""
"","0948-695X","p","J.UCS","","|","J.UCS. Journal of Universal Computer Science","",""
"","1889-3066","p","Jaen J. Approx.","","|","Jaen Journal on Approximation","",""
"","0012-0456","p","Jahresber. Deutsch. Math.-Verein.","","|","Jahresbericht der Deutschen Mathematiker-Vereinigung","","Continued as Jahresber. Dtsch. Math.-Ver."
"","0012-0456","p","Jahresber. Dtsch. Math.-Ver.","","|","Jahresbericht der Deutschen Mathematiker-Vereinigung","","Formerly Jahresber. Deutsch. Math.-Verein."
"","0916-7005","p","Japan J. Indust. Appl. Math.","","|","Japan Journal of Industrial and Applied Mathematics","","Continued as Jpn. J. Ind. Appl. Math."
"","","p","Jilin Daxue Xuebao Lixue Ban","","|","","","See J. Jilin Univ. Sci."
"","","p","Jingji Shuxue","","|","","","See Math. Econ."
"","1443-5756","p","JIPAM. J. Inequal. Pure Appl. Math.","","|","JIPAM. Journal of Inequalities in Pure and Applied Mathematics","",""
"","1016-2364","p","JISE J. Inf. Sci. Eng.","","|","JISE. Journal of Information Science and Engineering","",""
"","","p","Jisuan Shuxue","","|","","","See Math. Numer. Sin."
"","1790-8140","p","JNAIAM J. Numer. Anal. Ind. Appl. Math.","","|","JNAIAM. Journal of Numerical Analysis, Industrial and Applied Mathematics","","Continued as JNAIAM J. Numer. Anal. Ind. Appl. Math."
"","1790-8140","p","JNAIAM J. Numer. Anal. Ind. Appl. Math.","","|","JNAIAM. Journal of Numerical Analysis, Industrial and Applied Mathematics","","Formerly JNAIAM J. Numer. Anal. Ind. Appl. Math."
"","0304-9892","p","Jnanabha","","|","Jnanabha","",""
"","","m","Johns Hopkins Stud. Hist. Math.","","|","Johns Hopkins Studies in the History of Mathematics","",""
"","","m","Johns Hopkins Stud. Math. Sci.","","|","Johns Hopkins Studies in the Mathematical Sciences","",""
"","0972-5555","p","JP J. Algebra Number Theory Appl.","","|","JP Journal of Algebra, Number Theory and Applications","",""
"","0973-5143","p","JP J. Biostat.","","|","JP Journal of Biostatistics","",""
"","0973-4228","p","JP J. Fixed Point Theory Appl.","","|","JP Journal of Fixed Point Theory and Applications","",""
"","0972-415X","p","JP J. Geom. Topol.","","|","JP Journal of Geometry and Topology","",""
"","1352-4739","p","Jpn. Econ. Rev.","","|","The Japanese Economic Review. The Journal of the Japanese Economic Association","",""
"","0385-5481","p","Jpn. J. Behaviormetrics","","|","The Japanese Journal of Behaviormetrics","",""
"","0916-7005","p","Jpn. J. Ind. Appl. Math.","","|","Japan Journal of Industrial and Applied Mathematics","","Formerly Japan J. Indust. Appl. Math."
"","0289-2316","p","Jpn. J. Math.","","|","Japanese Journal of Mathematics","",""
"","1726-3328","p","JPSS J. Probab. Stat. Sci.","","|","JPSS. Journal of Probability and Statistical Science","",""
"","0452-9910","p","Kibern. Vychisl. Tekhn.","","|","Kibernetika i Vychislitelnaya Tekhnika","",""
"","0023-1274","p","Kibernet. Sistem. Anal.","","|","Natsionalnaya Akademiya Nauk Ukrainy. Institut Kibernetiki im. V. M. Glushkova. Kibernetika i Sistemnyi Analiz","","Translated in Cybernet. Systems Anal."
"","1937-5093","p","Kinet. Relat. Models","","|","Kinetic and Related Models","",""
"","1793-7299","m","Kinki Univ. Ser. Quantum Comput.","","|","Kinki University Series on Quantum Computing","",""
"","","m","Klassiki Nauki","","|","Klassiki Nauki","Classics of Science",""
"","1865-7095","m","Klostermann RoteReihe","","|","Klostermann RoteReihe","Klostermann Red Series",""
"","0289-9051","p","Kobe J. Math.","","|","Kobe Journal of Mathematics","",""
"","1880-5515","p","Kochi J. Math.","","|","Kochi Journal of Mathematics","",""
"","0386-5991","p","Kodai Math. J.","","|","Kodai Mathematical Journal","",""
"","1331-1611","p","KoG","","|","KoG","",""
"","","m","Konferencje","","|","Konferencje","Conference","See also Prace Nauk. Inst. Mat. Inform. Politech. Wroc."
"","","p","Kongzhi yu Juece","","|","","","See Control Decis."
"","1229-1277","p","Korean Ann. Math.","","|","Korean Annals of Mathematics","",""
"","1225-066X","p","Korean J. Appl. Statist.","","|","Korean Journal of Applied Statistics. Ungyong T'ongkye Yonku","",""
"","1450-9628","p","Kragujevac J. Math.","","|","Kragujevac Journal of Mathematics","",""
"","0914-675X","p","Kumamoto J. Math.","","|","Kumamoto Journal of Mathematics","",""
"","1024-8684","p","Kuwait J. Sci. Engrg.","","|","Kuwait Journal of Science \& Engineering. An International Journal of the University of Kuwait","",""
"","0368-492X","p","Kybernetes","","|","Kybernetes. The International Journal of Cybernetics, Systems and Management Sciences","",""
"","0023-5954","p","Kybernetika (Prague)","","|","Kybernetika","",""
"","2156-2261","p","Kyoto J. Math.","","|","Kyoto Journal of Mathematics","","Formerly J. Math. Kyoto Univ."
"","1225-6951","p","Kyungpook Math. J.","","|","Kyungpook Mathematical Journal","",""
"","1340-6116","p","Kyushu J. Math.","","|","Kyushu Journal of Mathematics","",""
"","","p","Lanzhou Daxue Xuebao Ziran Kexue Ban","","|","","","See J. Lanzhou Univ. Nat. Sci."
"","","m","Le Sel et le Fer","","|","Le Sel et le Fer","Salt and Iron",""
"","","m","Learn. Doing Soc. Cogn. Comput. Perspect.","","|","Learning in Doing: Social, Cognitive, and Computational Perspectives","",""
"","0120-1980","p","Lect. Mat.","","|","Lecturas Matematicas","",""
"","1613-7736","m","Lect. Notes Appl. Comput. Mech.","","|","Lecture Notes in Applied and Computational Mechanics","",""
"","1439-7358","m","Lect. Notes Comput. Sci. Eng.","","|","Lecture Notes in Computational Science and Engineering","",""
"","1876-1100","m","Lect. Notes Electr. Eng.","","|","Lecture Notes in Electrical Engineering","",""
"","","m","Lect. Notes in Bioinform.","","|","Lecture Notes in Bioinformatics","","See also Lecture Notes in Comput. Sci."
"","","m","Lect. Notes Log.","","|","Lecture Notes in Logic","",""
"","","m","Lect. Notes Nonlinear Anal.","","|","Lecture Notes in Nonlinear Analysis","",""
"","","m","Lect. Notes Pure Appl. Math.","","|","Lecture Notes in Pure and Applied Mathematics","",""
"","","m","Lect. Notes Semin. Interdiscip. Mat.","","|","Lecture Notes of Seminario Interdisciplinare di Matematica","",""
"","1793-0758","m","Lect. Notes Ser. Inst. Math. Sci. Natl. Univ. Singap.","","|","Lecture Notes Series. Institute for Mathematical Sciences. National University of Singapore","",""
"","","m","Lect. Notes Stat. Proc.","","|","Lecture Notes in Statistics---Proceedings","","See also Lecture Notes in Statist."
"","1512-0511","p","Lect. Notes TICMI","","|","Lecture Notes of Tbilisi International Centre of Mathematics and Informatics","",""
"","1862-9113","m","Lect. Notes Unione Mat. Ital.","","|","Lecture Notes of the Unione Matematica Italiana","",""
"","1573-4196","m","Lect. Ser. Comput. Comput. Sci.","","|","Lecture Series on Computer and Computational Sciences","",""
"","","m","Lecture Notes in Artificial Intelligence","","|","Lecture Notes in Artificial Intelligence","","See also Lecture Notes in Comput. Sci."
"","0302-9743","m","Lecture Notes in Comput. Sci.","","|","Lecture Notes in Computer Science","","See also Lect. Notes in Bioinform. and Lecture Notes in Artificial Intelligence"
"","0170-8643","m","Lecture Notes in Control and Inform. Sci.","","|","Lecture Notes in Control and Information Sciences","",""
"","0075-8442","m","Lecture Notes in Econom. and Math. Systems","","|","Lecture Notes in Economics and Mathematical Systems","",""
"","0075-8434","m","Lecture Notes in Math.","","|","Lecture Notes in Mathematics",""," Math. Biosci. Subser."
"","0075-8450","m","Lecture Notes in Phys.","","|","Lecture Notes in Physics","",""
"","0930-0325","m","Lecture Notes in Statist.","","|","Lecture Notes in Statistics","","See also Lect. Notes Stat. Proc."
"","","m","Lectures Math. ETH Zurich","","|","Lectures in Mathematics ETH Zurich","",""
"","","m","Leitfaden Inform.","","|","Leitfaden der Informatik","Basic Textbooks in Computer Science",""
"","","m","Leonhardi Euleri Opera Omnia Ser. 4A","","|","Leonhardi Euleri Opera Omnia, Series Quarta A: Commercium Epistolicum","",""
"","1593-5884","p","Lett. Mat. Pristem","","|","Lettera Matematica Pristem","",""
"","0377-9017","p","Lett. Math. Phys.","","|","Letters in Mathematical Physics. A Journal for the Rapid Dissemination of Short Contributions in the Field of Mathematical Physics","",""
"","","p","Liaoning Daxue Xuebao Ziran Kexue Ban","","|","","","See J. Liaoning Univ. Nat. Sci."
"","0278-5307","p","Libertas Math.","","|","Libertas Mathematica","",""
"","","m","Libr. Living Philos.","","|","The Library of Living Philosophers","",""
"","1380-7870","p","Lifetime Data Anal.","","|","Lifetime Data Analysis. An International Journal Devoted to Statistical Methods and Applications for Time-to-Event Data","",""
"","0024-3795","p","Linear Algebra Appl.","","|","Linear Algebra and its Applications","",""
"","0308-1087","p","Linear Multilinear Algebra","","|","Linear and Multilinear Algebra","",""
"","","m","Linear Oper. Linear Syst.","","|","Linear Operators and Linear Systems","","See also Oper. Theory Adv. Appl."
"","","m","Lipsey Lect.","","|","Lipsey Lectures","",""
"","","m","Lit. Sci. Cult. Early Mod.","","|","Literary and Scientific Cultures of Early Modernity","",""
"","0363-1672","p","Lith. Math. J.","","|","Lithuanian Mathematical Journal","",""
"","0210-8615","p","LLULL","","|","LLULL. Revista de la Sociedad Espanola de Historia de las Ciencias y de las Tecnicas","",""
"","1461-1570","p","LMS J. Comput. Math.","","|","LMS Journal of Computation and Mathematics","",""
"","1995-0802","p","Lobachevskii J. Math.","","|","Lobachevskii Journal of Mathematics","",""
"","","m","Log. Epistemol. Unity Sci.","","|","Logic, Epistemology, and the Unity of Science","",""
"","1367-0751","p","Log. J. IGPL","","|","Logic Journal of the IGPL. Interest Group in Pure and Applied Logics","",""
"","I860-5974","p","Log. Methods Comput. Sci.","","|","Logical Methods in Computer Science","",""
"","1661-8297","p","Log. Univers.","","|","Logica Universalis","",""
"","1425-3305","p","Logic Log. Philos.","","|","Logic and Logical Philosophy","",""
"","0024-5836","p","Logique et Anal. (N.S.)","","|","Logique et Analyse. Nouvelle Serie","",""
"","","m","Logos","","|","Logos. Studien zur Logik, Sprachphilosophie und Metaphysik","Logos. Studies on Logic, Philosophy of Language and Metaphysics",""
"","","m","London Math. Soc. Lecture Note Ser.","","|","London Mathematical Society Lecture Note Series","",""
"","","m","London Math. Soc. Monogr. Ser.","","|","London Mathematical Society Monographs Series","",""
"","","m","London Math. Soc. Stud. Texts","","|","London Mathematical Society Student Texts","",""
"","0764-583X","p","M2AN Math. Model. Numer. Anal.","","|","M2AN. Mathematical Modelling and Numerical Analysis","",""
"","","m","MAA Guides","","|","MAA Guides","",""
"","","m","MAA Notes","","|","MAA Notes","",""
"","","m","MAA Spectrum","","|","MAA Spectrum","",""
"","","m","MAA Textb.","","|","MAA Textbooks","",""
"","0946-090X","m","Mainz. Stud. Buchwiss.","","|","Mainzer Studien zur Buchwissenschaft","Mainz Studies in Book Sciences",""
"","0351-3246","p","Makedon. Akad. Nauk. Umet. Oddel. Mat.-Tehn. Nauk. Prilozi","","|","Makedonska Akademija na Naukite i Umetnostite. Oddelenie za Matematicko-Tehnicki Nauki. Prilozi","",""
"","0025-2611","p","Manuscripta Math.","","|","Manuscripta Mathematica","",""
"","1024-2953","p","Markov Process. Related Fields","","|","Markov Processes and Related Fields","",""
"","1515-4904","m","MAT Ser. A Conf. Semin. Trab. Mat.","","|","MAT. Serie A: Conferencias, Seminarios y Trabajos de Matematica","MAT. Series A: Mathematical Conferences, Seminars and Papers",""
"","","m","Mat. Apl. Ind.","","|","Matematica Aplicata si Industriala","Applied and Industrial Mathematics",""
"","0351-336X","p","Mat. Bilten","","|","Matematichki Bilten. Bulletin Mathematique de la Societe des Mathematiciens de la Republique de Macedoine","",""
"","0103-9059","p","Mat. Contemp.","","|","Matematica Contemporanea","",""
"","0120-6788","p","Mat. Ensen. Univ. (N. S.)","","|","Matematicas. Ensenanza Universitaria","",""
"","0025-519X","p","Mat. Lapok (N.S.)","","|","Matematikai Lapok. New Series","",""
"","0130-9420","p","Mat. Metodi Fiz.-Mekh. Polya","","|","Matematichni Metodi ta Fiziko-Mekhanichni Polya. Matematicheskie Metody i Fiziko-Mekhanicheskie Polya. Mathematical Methods and Physicomechanical Fields","","Translated in J. Math. Sci. (N. Y.)"
"","0234-0879","p","Mat. Model.","","|","Rossiiskaya Akademiya Nauk. Matematicheskoe Modelirovanie","","Translated in Math. Models Comput. Simul."
"","0368-8666","p","Mat. Sb.","","|","Rossiiskaya Akademiya Nauk. Matematicheskii Sbornik","","Translated in Sb. Math."
"","","m","Mat. Sgodni","","|","Matematika Sogodni","Mathematics Today",""
"","1972-7356","p","Mat. Soc. Cult. Riv. Unione Mat. Ital. (I)","","|","La Matematica nella Societa e nella Cultura. Rivista della Unione Matematica Italiana. Serie I","","Formerly Boll. Unione Mat. Ital. Sez. A Mat. Soc. Cult. (8)"
"","1730-2668","p","Mat. Stosow.","","|","Matematyka Stosowana. Matematyka dla Spoleczenstwa","",""
"","1027-4634","p","Mat. Stud.","","|","Matematichni Studii. Pratsi Lvivskogo Matematichnogo Tovaristva","",""
"","1560-750X","p","Mat. Tr.","","|","Matematicheskie Trudy","","Translated in Siberian Adv. Math."
"","0025-5165","p","Mat. Vesnik","","|","Matematichki Vesnik","",""
"","0025-567X","p","Mat. Zametki","","|","Rossiiskaya Akademiya Nauk. Matematicheskie Zametki","","Translated in Math. Notes"
"","1682-0525","p","Mat. Zh.","","|","Matematicheskii Zhurnal. Mathematical Journal","",""
"","0762-5707","p","Matapli","","|","Matapli","",""
"","0340-6253","p","MATCH Commun. Math. Comput. Chem.","","|","MATCH. Communications in Mathematical and in Computer Chemistry","",""
"","0373-3505","p","Matematiche (Catania)","","|","Le Matematiche","",""
"","","m","Mater. Biobibliogr. Sib. Uch.","","|","Materialy k Biobibliografii Sibirskikh Uchenykh","Biobibliographic Notes on Scientists of Siberia",""
"","","m","Mater. Biobibliogr. Uch. Ser. Mat. Nauk","","|","Materialy k Biobibliografii Uchenykh. Seriya Matematicheskikh Nauk","Biobibliographic Notes on Scientists. Mathematical Sciences Series",""
"","","m","Math-for-Ind. Lect. Note Ser.","","|","Math-for-Industry Lecture Note Series","",""
"","","p","Math-Rech. Appl.","","|","Math-Recherche et Applications","",""
"","","m","Math. Anal. Tech. Appl. Eng.","","|","Mathematical and Analytical Techniques with Applications to Engineering","",""
"","0025-5831","p","Math. Ann.","","|","Mathematische Annalen","",""
"","1154-483X","m","Math. Appl. (Berlin)","","|","Mathematiques \& Applications (Berlin)","Mathematics \& Applications",""
"","","m","Math. Appl. (Sofia)","","|","Mathematics and Its Applications (Sofia)","",""
"","","m","Math. Appl. (Springer)","","|","Mathematics and Its Applications (Springer)","",""
"","1001-9847","p","Math. Appl. (Wuhan)","","|","Mathematica Applicata. Yingyong Shuxue","",""
"","0205-3217","p","Math. Balkanica (N.S.)","","|","Mathematica Balkanica. New Series","",""
"","0025-5564","p","Math. Biosci.","","|","Mathematical Biosciences","",""
"","1547-1063","p","Math. Biosci. Eng.","","|","Mathematical Biosciences and Engineering. MBE","",""
"","","m","Math. Biosci. Interact.","","|","Mathematics and Biosciences in Interaction","",""
"","","m","Math. Biosci. Subser.","","|","Mathematical Biosciences Subseries","","See also Lecture Notes in Math."
"","0862-7959","p","Math. Bohem.","","|","Academy of Sciences of the Czech Republic. Mathematical Institute. Mathematica Bohemica","",""
"","","m","Math. Chem. Monogr.","","|","Mathematical Chemistry Monographs","",""
"","1331-0623","p","Math. Commun.","","|","Mathematical Communications","",""
"","0025-5718","p","Math. Comp.","","|","Mathematics of Computation","",""
"","1300-686X","p","Math. Comput. Appl.","","|","Mathematical \& Computational Applications","",""
"","1387-3954","p","Math. Comput. Model. Dyn. Syst.","","|","Mathematical and Computer Modelling of Dynamcial Systems. Methods, Tools and Applications in Engineering and Related Sciences","",""
"","0895-7177","p","Math. Comput. Modelling","","|","Mathematical and Computer Modelling","",""
"","1661-8270","p","Math. Comput. Sci.","","|","Mathematics in Computer Science","",""
"","1790-2769","m","Math. Comput. Sci. Eng.","","|","Mathematics and Computers in Science and Engineering","",""
"","0378-4754","p","Math. Comput. Simulation","","|","Mathematics and Computers in Simulation","",""
"","0932-4194","p","Math. Control Signals Systems","","|","Mathematics of Control, Signals, and Systems","",""
"","1007-1660","p","Math. Econ.","","|","Mathematics in Economics. Jingji Shuxue","",""
"","0047-6269","p","Math. Ed. (Siwan)","","|","The Mathematics Education","",""
"","","m","Math. Eng.","","|","Mathematical Engineering","",""
"","1862-9679","p","Math. Financ. Econ.","","|","Mathematics and Financial Economics","",""
"","0960-1627","p","Math. Finance","","|","Mathematical Finance. An International Journal of Mathematics, Statistcs and Financial Economics","",""
"","","m","Math. Finance Risk","","|","Mathematics, Finance and Risk","",""
"","0972-9852","p","Math. Forum","","|","Mathematical Forum","",""
"","1874-8961","p","Math. Geosci.","","|","Mathematical Geosciences","",""
"","","m","Math. Ind.","","|","Mathematics in Industry","","See also Eur. Consort. Math. Ind. (Berl.)"
"","1331-4343","p","Math. Inequal. Appl.","","|","Mathematical Inequalities \& Applications","",""
"","0343-6993","p","Math. Intelligencer","","|","The Mathematical Intelligencer","",""
"","1343-3636","p","Math. J. Ibaraki Univ.","","|","Mathematical Journal of Ibaraki University","",""
"","0030-1566","p","Math. J. Okayama Univ.","","|","Mathematical Journal of Okayama University","",""
"","","m","Math. Kompakt","","|","Mathematik Kompakt","Compact Mathematics",""
"","","m","Math. Leitfaden","","|","Mathematische Leitfaden","Mathematical Textbooks",""
"","","m","Math. Logic Found.","","|","Mathematical Logic and Foundations","","See also Stud. Log. (Lond.)"
"","1409-9721","p","Math. Maced.","","|","Mathematica Macedonica","",""
"","0025-570X","p","Math. Mag.","","|","Mathematics Magazine","",""
"","1950-6856","m","Math. Math. Model.","","|","Mathematics and Mathematical Modelling","",""
"","1081-2865","p","Math. Mech. Solids","","|","Mathematics and Mechanics of Solids","",""
"","1477-8599","p","Math. Med. Biol.","","|","Mathematical Medicine and Biology. A Journal of the IMA","","Formerly IMA J. Math. Appl. Med. Biol."
"","0170-4214","p","Math. Methods Appl. Sci.","","|","Mathematical Methods in the Applied Sciences","","Continued as Math. Methods Appl. Sci."
"","0170-4214","p","Math. Methods Appl. Sci.","","|","Mathematical Methods in the Applied Sciences","","Formerly Math. Methods Appl. Sci."
"","1971-6419","p","Math. Methods Econ. Finance","","|","Mathematical Methods in Economics and Finance","",""
"","1432-2994","p","Math. Methods Oper. Res.","","|","Mathematical Methods of Operations Research","",""
"","1066-5307","p","Math. Methods Statist.","","|","Mathematical Methods of Statistics","",""
"","1392-6292","p","Math. Model. Anal.","","|","Mathematical Modelling and Analysis. Matematinis Modeliavimis ir Analize. The Baltic Journal on Mathematical Applications, Numerical Analysis and Differential Equations","",""
"","","m","Math. Model. Comput.","","|","Mathematical Modeling and Computation","",""
"","0973-5348","p","Math. Model. Nat. Phenom.","","|","Mathematical Modelling of Natural Phenomena","",""
"","","m","Math. Model. Theory Appl.","","|","Mathematical Modelling: Theory and Applications","",""
"","2070-0482","p","Math. Models Comput. Simul.","","|","Mathematical Models and Computer Simulations","","Translation of Mat. Model."
"","0218-2025","p","Math. Models Methods Appl. Sci.","","|","Mathematical Models \& Methods in Applied Sciences","",""
"","0354-2238","p","Math. Montisnigri","","|","Mathematica Montisnigri. Matematika Tsrne Gore","",""
"","1450-5932","p","Math. Morav.","","|","Mathematica Moravica","",""
"","0025-584X","p","Math. Nachr.","","|","Mathematische Nachrichten","",""
"","0025-553X","p","Math. Notae","","|","Mathematicae Notae. Boletin del Instituto de Matematica ``Beppo Levi''","",""
"","0001-4346","p","Math. Notes","","|","Mathematical Notes","","Translation of Mat. Zametki"
"","0254-7791","p","Math. Numer. Sin.","","|","Mathematica Numerica Sinica. Jisuan Shuxue","",""
"","1793-8570","m","Math. Olymp. Ser.","","|","Mathematical Olympiad Series","",""
"","0364-765X","p","Math. Oper. Res.","","|","Mathematics of Operations Research","",""
"","0865-2090","p","Math. Pannon.","","|","Mathematica Pannonica","",""
"","1385-0172","p","Math. Phys. Anal. Geom.","","|","Mathematical Physics, Analysis and Geometry. An International Journal Devoted to the Theory and Applications of Analysis and Geometry to Physics","",""
"","1086-6655","p","Math. Phys. Electron. J.","","|","Mathematical Physics Electronic Journal","",""
"","","m","Math. Phys. Sci. Technol.","","|","Mathematics and Physics for Science and Technology","",""
"","","m","Math. Phys. Stud.","","|","Mathematical Physics Studies","",""
"","0889-8480","p","Math. Popul. Stud.","","|","Mathematical Population Studies","",""
"","1000-0984","p","Math. Pract. Theory","","|","Mathematics in Practice and Theory. Shuxue de Shijian yu Renshi","",""
"","1024-123X","p","Math. Probl. Eng.","","|","Mathematical Problems in Engineering","",""
"","","m","Math. Probl. Eng. Aerosp. Sci.","","|","Mathematical Problems in Engineering and Aerospace Sciences","",""
"","0305-0041","p","Math. Proc. Cambridge Philos. Soc.","","|","Mathematical Proceedings of the Cambridge Philosophical Society","",""
"","1393-7197","p","Math. Proc. R. Ir. Acad.","","|","Mathematical Proceedings of the Royal Irish Academy","",""
"","0025-5610","p","Math. Program.","","|","Mathematical Programming. A Publication of the Mathematical Programming Society","",""
"","1867-2949","p","Math. Program. Comput.","","|","Mathematical Programming Computation","",""
"","1582-3067","p","Math. Rep. (Bucur.)","","|","Mathematical Reports (Bucuresti)","",""
"","0138-3019","m","Math. Res.","","|","Mathematical Research","",""
"","","m","Math. Res. Dev. Ser.","","|","Mathematics Research Developments Series","",""
"","1073-2780","p","Math. Res. Lett.","","|","Mathematical Research Letters","",""
"","0025-5521","p","Math. Scand.","","|","Mathematica Scandinavica","",""
"","0312-3685","p","Math. Sci.","","|","The Mathematical Scientist","",""
"","0076-5392","m","Math. Sci. Eng.","","|","Mathematics in Science and Engineering","",""
"","0987-6936","p","Math. Sci. Hum. Math. Soc. Sci.","","|","Mathematiques et Sciences Humaines. Mathematics and Social Sciences","",""
"","2008-1359","p","Math. Sci. Quart. J.","","|","Mathematical Sciences Quarterly Journal","",""
"","","m","Math. Sci. Res. Inst. Publ.","","|","Mathematical Sciences Research Institute Publications","",""
"","1537-5978","p","Math. Sci. Res. J.","","|","Mathematical Sciences Research Journal. An International Journal of Rapid Publication","",""
"","0720-728X","p","Math. Semesterber.","","|","Mathematische Semesterberichte","",""
"","0139-9918","p","Math. Slovaca","","|","Mathematica Slovaca","",""
"","0165-4896","p","Math. Social Sci.","","|","Mathematical Social Sciences","",""
"","0960-1295","p","Math. Structures Comput. Sci.","","|","Mathematical Structures in Computer Science. A Journal in the Applications of Categorical, Algebraic and Geometric Methods in Computer Science","",""
"","","m","Math. Stud. Monogr. Ser.","","|","Mathematical Studies Monograph Series","",""
"","","m","Math. Stud. (Tartu)","","|","Mathematics Studies (Tartu)","",""
"","0025-5742","p","Math. Student","","|","The Mathematics Student","",""
"","0076-5376","m","Math. Surveys Monogr.","","|","Mathematical Surveys and Monographs","",""
"","1006-8074","p","Math. Theory Appl. (Changsha)","","|","Mathematical Theory and Applications","","Continued as Math. Theory Appl. (Changsha)"
"","1006-8074","p","Math. Theory Appl. (Changsha)","","|","Mathematical Theory and Applications","","Formerly Math. Theory Appl. (Changsha)"
"","","p","Math. Today (Ahmedabad)","","|","Mathematics Today (Ahmedabad)","",""
"","1361-2042","p","Math. Today (Southend-on-Sea)","","|","Mathematics Today","",""
"","1612-3786","m","Math. Vis.","","|","Mathematics and Visualization","",""
"","1055-9426","m","Math. World","","|","Mathematical World","",""
"","0025-5874","p","Math. Z.","","|","Mathematische Zeitschrift","",""
"","1222-9016","p","Mathematica","","|","Mathematica","",""
"","0025-5793","p","Mathematika","","|","Mathematika. A Journal of Pure and Applied Mathematics","","Continued as Mathematika"
"","0025-5793","p","Mathematika","","|","Mathematika. A Journal of Pure and Applied Mathematics","","Formerly Mathematika"
"","1147-4920","m","Mathesis","","|","Mathesis","",""
"","2102-5754","p","MathS in Action","","|","MathematicS in Action","",""
"","1134-5632","p","Mathware Soft Comput.","","|","Mathware \& Soft Computing","",""
"","0115-6926","p","Matimyas Mat.","","|","Matimyas Matematika","",""
"","0025-6455","p","Meccanica","","|","Meccanica. International Journal of Theoretical and Applied Mechanics","",""
"","","m","Mech. Eng.","","|","Mechanical Engineering","",""
"","","m","Mech. Engrg. Ser.","","|","Mechanical Engineering Series","",""
"","0094-114X","p","Mech. Mach. Theory","","|","Mechanism and Machine Theory","",""
"","0093-6413","p","Mech. Res. Comm.","","|","Mechanics Research Communications","",""
"","1660-5446","p","Mediterr. J. Math.","","|","Mediterranean Journal of Mathematics","",""
"","0321-1975","p","Mekh. Tverd. Tela","","|","Natsionalnaya Akademiya Nauk Ukrainy. Institut Prikladnoi Matematiki i Mekhaniki. Mekhanika Tverdogo Tela","",""
